Source Lot,Source Code,Lbs Shipped,Seeds/Lb,100-Seed Wt (G),Species Code,Common Name,Genus,Species,label ss,SubSpecies,label var,Variety,NAME,FAMILY,ABBREV_NAME,COLL_DT,ACC_NUM,COLL_NUM,COLL_ID,COLLECTOR,COLLECTED_WITH,COUNTRY_CODE,PHYTOREGION,PHYTOREGION_FULL,SUB_CNT1,SUB_CNT2,SUB_CNT3,GEOG_AREA,LOCALITY,LATITUDE,LONGITUDE,LATITUDE_DECIMAL,LONGITUDE_DECIMAL,GEOREF_SOURCE,GPS_DATUM,ALTITUDE,ALTITUDE_UNIT,LAND_OWNER,ASSOCIATED_TAXA_FULL,USER2,GEOMORPHOLOGY,SLOPE,ASPECT,HABITAT,USER1,GEOLOGY,SOIL_TYPE,COLLECTION_MISC,POPULATION_SIZE,OCCUPANCY,SEED_SOURCE,DESCRIPTION,USER3,USER4,USER5,KEYWORD,PSOURCE_FULL,SECOND_COLL_DT,DATE_AS_GIVEN,USER10,SECONDARY_ID,CREATED_BY,USER8,USER9,ACC_DT,GENUS,SPECIES,COLL_YR,MISC
'SOS-NV052-938,PLOV-SOS-NV052-938-CLARK-20,0.0328,383367,0.1183,PLOV,desert Indianwheat,Plantago,ovata,,,,,Plantago ovata,PLANTAGINACEAE,PLOV,8/11/2020,NV052-938,938,NV052,,"Battista, C., Calvillo, S., Champiny, R., Duval, A., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Mormon Mesa Area of Critical Environmental Concern,West of Mormon Mountains Wilderness Area,From Interstate 15 take Exit 93 for Logandale. Turn west onto BLM road and continue for .28 miles. Keep right at the fork to continue west. Follow road north for 5.8 miles and keep right to go NE at the fork. Continue for another 1.7 miles to arrive at the population.,"36°45' 29.4696"" N","114°32' 15.9396"" W",36.75818,-114.53776,GPS,WGS84,2208,FT,BLM,Larrea tridentata:Ambrosia dumosa:Amsinckia tessellata:Bromus rubens:Chaenactis carphoclinia:Sphaeralcea ambigua:Opuntia basilaris:Cylindropuntia echinocarpa:Chorizanthe rigida,,"Flat, Terrace",1,S,CEGLOO2954 Larrea tridentata- Ambrosia dumosa Shrubland,"Recreation, Conservation","Alluvium, undifferentiated",Other : Silty Clay,3005,20000,15,P,,,:From pressed specimen on day of collection:,"3:11 AUG 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,,,2,140L0619F0318-41,WEB,0.41,"Dry: 7.5YR 6/4, Wet: 7.5YR 4/5",44127,PLANTAGO,ovata,2020,
'SOS-NV052-939,LATR2-SOS-NV052-939-CLARK-20,0.277,96477,0.4701,LATR2,creosote bush,Larrea,tridentata,,,,,Larrea tridentata,ZYGOPHYLLACEAE,LATR2,8/19/2020,NV052-939,939,NV052,,"Battista, C., Calvillo, S., Champiny, R., Duval, A., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Piute-Eldorodo Area of Critical Environmental Concern,Walking Box Ranch Rd.,"From U.S. Rte 95 and Nipton Rd. intersection in Searchlight, NV head W on Nipton Rd. Continue for 7.7 miles on Nipton Rd. Then turn S on Walking Box Ranch Rd. Continue for 1.5 miles where you will find the center of population.","35°28' 45.4542"" N","115°2' 31.074"" W",35.47929,-115.04196,GPS,WGS84,3914,FT,BLM,Yucca brevifolia:Ambrosia dumosa:Yucca schidigera:Dasyochloa pulchella:Amsinckia tessellata:Hilaria rigida:Hymenoclea salsola:Chamaesyce albomarginata:Xylorhiza tortifolia:Eriogonum fasciculatum,,"Valley, Bajada",1,E,CEGL005777 Yucca brevifolia / Larrea tridentata - Yucca schidigera / Pleuraphis rigida Wooded Shrubland,"Recreation, Conservation","Alluvium, undifferentiated",Other : Sandy Loam,322,7000,76,P,,,::,"3:20 AUG 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,,,2,140L0619F0318-42,WEB,4.5,"Dry: 10YR 5/4, Wet: 10YR 3/3",44133,LARREA,tridentata,2020,
'SOS-NV052-940,SACO6-SOS-NV052-940-CLARK-20,0.0287,390080,0.1162,SACO6,chia,Salvia,columbariae,,,,,Salvia columbariae,LAMIACEAE,SACO6,8/24/2020,NV052-940,940,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Newberry Mountains,Hiko Spring,From Allen Ave. and U.S. Rte 95 intersection in Cal-Nev-Ari head S on U.S. Rte 95 for 8.2 miles. Then turn E on NV-163 and continue for 9.8 miles. Then turn S onto unmarked dirt road. Continue for .08 miles. Then turn W and continue for .13 miles. Collection point is .05 miles S.,"35°10' 3.8244"" N","114°41' 19.5684"" W",35.16772,-114.68876,GPS,WGS84,2103,FT,BLM,Hymenoclea salsola:Eriogonum deflexum:Senegalia greggii:Bebbia juncea:Encelia farinosa:Phacelia sp.:Pluchea sericea:Amsinckia sp.:Ambrosia eriocentra:Cuscuta denticulata,,Wash,3,"E, SE",CEGL009522 Acacia greggii - Larrea tridentata - Hymenoclea salsola Desert Wash Shrubland,Recreation,Felsic phaneritic intrusive rocks,Sand,1649,6000,45,P,,,::,"3:27 AUG 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,44068,44070,2,140L0619F0318-43,AEL,0.75,"Dry: 10YR 6/3, Wet: 10YR 5/3",44130,SALVIA,columbariae,2020,
'SOS-NV052-941,SACO6-SOS-NV052-941-CLARK-20,0.0274,409608,0.1107,SACO6,chia,Salvia,columbariae,,,,,Salvia columbariae,LAMIACEAE,SACO6,8/27/2020,NV052-941,941,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Piute-Eldorado Area of Critical Environmental Concern,Bridge Canyon,From the Allen Ave. and U.S. Rte 95 intersection in Cal-Nev-Ari head S on U.S. Rte 95 for 8.2 miles. Then turn E on NV-163 and continue for 10.8 miles. Then turn W onto a dirt BLM road. Continue for 1.68 miles where you will find center of population.,"35°10' 49.5984"" N","114°42' 19.3176"" W",35.18044,-114.70536,GPS,WGS84,2513,FT,BLM,Encelia farinosa:Bebbia juncea:Senegalia greggii:Eriogonum fasciculatum:Yucca sp.:Viguiera parishii:Ferocactus cylindraceus:Cylindropuntia bigelovii,,"Wash, Hills",,"S, SW",CEGL001251 Encelia farinosa Shrubland,"Recreation, Conservation",Felsic phaneritic intrusive rocks,Sand,1046,8000,6,P,,,::,"3:03 SEP 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,44077,,2,140L0619F0318-44,WEB,0.83,"Dry: 7.5YR 7/2, Wet: 10YR 5/2",44128,SALVIA,columbariae,2020,
'SOS-NV052-942,PENI-SOS-NV052-942-CLARK-20,0.051,252056,0.1799,PENI,shinyleaf sandpaper plant,Petalonyx,nitidus,,,,,Petalonyx nitidus,LOASACEAE,PENI,9/2/2020,NV052-942,942,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,E La Madre Mountains Wilderness Area,"West Tropical Parkway, Las Vegas, NV","From CC-215 S take exit 33 for Ann Rd. Then turn W onto W Ann Rd. Continue for .1 miles, then turn N onto N Shaumber Rd. Continue for .6 miles then turn W onto W Tropical Way. Continue for .9 miles where you will find the population on both sides of the road following washes.","36°16' 5.4552"" N","115°20' 48.192"" W",36.26818,-115.34672,GPS,WGS84,3087,FT,BLM,Hymenoclea salsola:Xylorhiza tortifolia:Dasyochloa pulchella:Larrea tridentata:Amsinckia tessellata:Yucca schidigera:Yucca brevifolia:Porophyllum gracile:Encelia farinosa:Cylindropuntia ramosissima:Baileya multiradiata:Sphaeralcea ambigua:Psorothamnus arborescens:Cylindropuntia ramosissima:Echinocereus engelmannii:Baileya multiradiata:Salazaria mexicana,Urban development,Wash,5,"E, SE",CEGL005762 Larrea tridentata-Ambrosia dumosa-Yucca schidigera Desert Shrubland,Recreation,"Alluvium, undifferentiated",Other : Sandy Loam,189,250,100,P,,,::,"3:02 SEP 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,44084,"9/14/2020, 9/16/20",2,140L0619F0318-45,WEB,1.5,"Dry: 10YR 7/3, Wet: 10YR 5/4",44127,PETALONYX,nitidus,2020,
'SOS-NV052-943,ANCA10-SOS-NV052-943-CLARK-20,0.0102,1127236,0.0402,ANCA10,yerba mansa,Anemopsis,californica,,,,,Anemopsis californica,SAURURACEAE,ANCA10,9/22/2020,NV052-943,943,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Red Rock Canyon National Conservation Area,Wheeler Camp Spring,"From the Intersection of N Durango Dr. and Cheyenne Ave in Las Vegas, NV, turn West onto W. Cheyenne Ave. After 2.8 miles turn South West onto CR-215 South and drive 4 miles to take exit 26 for Charleston Blvd. Turn West onto W. Charleston Blvd./ Blue Diamond Rd. toward Red Rock Canyon National Conservation Area. Drive 11.7 miles then park on the South West side of the road. Walk 0.4 miles SE to arrive at the population","36°3' 11.5236"" N","115°25' 2.478"" W",36.0532,-115.41735,GPS,WGS84,3425.2,FT,BLM,Populus fremontii:Baccharis sergiloides:Fraxinus velutina,,Swale,3,"N, NE","CEGL000942 Populus fremontii, Fraxinus velutina Riparian Woodland",Recreation/Conservation,"Alluvium, undifferentiated",Other : Sandy Loam,90,300,1,P,,,::,"3:22 SEP 2020:Smithsonian, Utah Valley University, Southern Nevada District Office",,,,,,140L0619F0318-47,AEL,1,"Dry: 7.5YR 2.5/2, Wet: 7.5YR 2.5/1",44130,ANEMOPSIS,californica,2020,
'SOS-NV052-944,ANCA10-SOS-NV052-944-CLARK-20,0.0116,1079485,0.042,ANCA10,yerba mansa,Anemopsis,californica,,,,,Anemopsis californica,SAURURACEAE,ANCA10,9/29/2020,NV052-944,944,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Red Rock Canyon National Conservation Area,Rainbow Spring,From the intersection of NV-160 and Lovell Canyon Road head North on Lovell Canyon Road for .94 miles. Turn east onto Bootleg Spring Rd. and drive for 2.96 miles to reach the population.,"36°3' 7.8732"" N","115°30' 36.0144"" W",36.05218,-115.51,GPS,WGS84,5580,FT,BLM,Juncus balticus:Pinus monophylla:Eriogonum microthecum:Juniperus osteosperma:Opuntia phaeacantha:Castilleja linariifolia:Mahonia fremontii:Agave utahensis:Artemisia tridentata:Cirsium mohavense,,Footslope,10,SW,A2108 Pinus monophylla-Juniperus osteosperma Shrubby Woodland Alliance,"Recreation, Conservation",Undivided and Metamorphised Carbonite Shelf Sequence rocks- Dolomite and Limestone,Other : Sandy Loam,267,450,3,P,,,::,"3:29 SEP 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,,,2,140L0619F0318-48,AEL,1,"Dry: 10YR 5/2, Wet: 10YR 4/2",44130,ANEMOPSIS,californica,2020,
'SOS-NV052-945,OXLU-SOS-NV052-945-NYE-20,0.0672,194862,0.2327,OXLU,spiny caper,Oxystylis,lutea,,,,,Oxystylis lutea,CAPPARACEAE,OXLU,10/1/2020,NV052-945,945,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Nye,Ash Meadows Area of Critical Environmental Concern,Ash Meadows Rd. by the CA-NV Stateline,"From the junction of CA-127 and State Line Road in California go E on State Line Road for 5.25 miles. After crossing into Nevada, you will find the population on both sides of the road.","36°20' 33.648"" N","116°20' 1.2516"" W",36.34268,-116.33368,GPS,WGS84,2109.6,FT,BLM,Atriplex parryi:Euphorbia sp.:Atriplex hymenelytra:Psathyrotes ramosissima:Cleomella obtusifolia:Suaeda nigra:Cuscuta sp.,,Valley,1,"N, NE",CEGL002711 Atriplex parryi Wet Shrubland,Conservation,"Playa, lake bed, and flood plain deposits",Sand : Sandy Clay,200,3000,20,P,,,::,"3:01 OCT 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,44109,,2,140L0619F0318-49,WEB,2.5,"Dry: 10YR 6/3, Wet:10YR 4/4",44127,OXYSTYLIS,lutea,2020,
'SOS-NV052-946,CLSP2-SOS-NV052-946-NYE-20,0.0655,176635,0.2567,CLSP2,fewleaf spiderflower,Cleome,sparsifolia,,,,,Cleome sparsifolia,CAPPARACEAE,CLSP2,10/5/2020,NV052-946,946,NV052,,"Calvillo, S., Champiny, R., Duval, A.",US,14E,Mojave Basin and Range (Omernik),Nevada,Nye,Big Dune Area of Critical Environmental Concern,SW dunes,"From US 95 and Valley View Rd in the Amargosa Valley head S onto Valley View Rd. Continue for approximately 2.2 miles, then turn W onto unmarked dirt road. Continue for approximately 1.5 miles to find population, continuing along base of dune.","36°38' 29.1804"" N","116°34' 9.8364"" W",36.64143,-116.56939,GPS,WGS84,2460,FT,BLM,Larrea tridentata:Halogeton glomeratus:Petalonyx thurberi:Astragalus lentiginosus,,Complex Star Sand Dune,4,"NE, S",Sand Dune Ecosystem,"Recreation, Conservation","Alluvium, undifferentiated",Sand,150,1000,15,P,,,::,"3:05 OCT 2020:Smithsonian, Utah Valley University, BLM Southern Nevada District Office",,,44118,,,140L0619F0318-50,WEB,4,"Dry: 10YR 6/2, Wet: 10YR 4/3",44127,CLEOME,sparsifolia,2020,
'SOS-NV052-947,ISAC2-SOS-NV052-947-CLARK-20,0.045,540901,0.0838,ISAC2,alkali goldenbush,Isocoma,acradenia,,,,,Isocoma acradenia,ASTERACEAE,ISAC2,10/13/2020,NV052-947,947,NV052,,"Battista, C., Fitz, E., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Moapa Valley,Overton,"From I-15 N, take Exit 93 for NV-169 toward Logandale/Overton. Take a right onto NV-169 and take Moapa Valley Boulevard for 14 miles, then turn right in 0.2 miles and then a left in 0.9 miles. Population is on the right side of the road.","36°30' 16.2"" N","114°26' 48.2"" W",36.5045,-114.44672,GPS,NAD83,3253,FT,BLM,Larrea tridentata:Ambrosia dumosa:Sphaeralcea ambigua:Petalonyx thurberi:Croton californicus:Atriplex canescens:Hilaria rigida:Plantago ovata:Astragalus sp.,None,Terrace,3,NE,A387 CEGL001381 Western Honey Mesquite Wet Scrub,Mining,Younger tuffaceous sedimentary rock,Other : Loamy sand,75,300+,2,P,"Stems erect, glabrous or scabrous. Leaves linear to obovate, entire or toothed, and glandular. Flowers yellow. Inflorescence in clusters of 4-5 flower heads.",,::,"3:30 SEP 2020:Smithsonian, Utah Valley University Herbarium, Las Vegas Bureau of Land Management Field Office",,,,,2,140L0619F0309-68,WEB,2-3,5 YR 6/5,44126,ISOCOMA,acradenia,2020,
'SOS-NV052-948,ARPU5-SOS-NV052-948-CLARK-20,0.5213,21530,2.1067,ARPU5,pointleaf manzanita,Arctostaphylos,pungens,,,,,Arctostaphylos pungens,ERICACEAE,ARPU5,10/29/2020,NV052-948,948,NV052,,"Depies, M. & Wallis, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gold Butte National Monument,Cabin Canyon,"From Riverside Rd in Mesquite, NV, head SE on lime kiln canyon rd for 3 miles, turning south past the cattleguard. continue for 7.5 miles into Cabin Canyon, staying NW of the wash/drainage. Follow to Hen Springs Rd and continue for 2 miles to the intersection, turning left (south) past the cattleguard. Continue for 1 mile.","36°37' 50.0"" N","114°05' 19.1"" W",36.63055,-114.08863,GPS,NAD83,6706,FT,BLM,Arctostaphylos pringlei:Eriodictyon angustifolium:Garrya flavescens:Mahonia fremontii:Artemisia tridentata:Quercus turbinella:Cercocarpus ledifolius:Achnatherum speciosum:Bromus tectorum,none,Mountain shoulder,21,S,Interior Chaparral Shrubland,"OHV recreation, old mining/ranching area","Crossbedded quartzite, siltstone, phyllite, mica, gneiss, schist",Sand,143,1000,15,P,leaves and fruits smooth. Fruit a lighter red/orange color and shorter in stature than A. pringlei. Mat forming in open areas.,,Erin Riggs:From pressed specimen on another date:,"4:29 OCT 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130û",,,,,2,,WEB,2,"7.5 YR 4/6, Dry; 7.5 YR 3/3, Wet",44180,ARCTOSTAPHYLOS,pungens,2020,
'SOS-NV052-949,ARPR-SOS-NV052-949-CLARK-20,1.636,8486,5.3451,ARPR,Pringle manzanita,Arctostaphylos,pringlei,,,,,Arctostaphylos pringlei,ERICACEAE,ARPR,10/29/2020,NV052-949,949,NV052,,"Depies, M. & Wallis, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Gold Butte National Monument,Cabin Canyon,"From Riverside Rd in Mesquite, NV, head SE on lime kiln canyon rd for 3 miles, turning south past the cattleguard. continue for 7.5 miles into Cabin Canyon, staying NW of the wash/drainage. Follow to Hen Springs Rd and continue for 2 miles to the intersection, turning left (south) past the cattleguard. Continue for 1 mile.","36°37' 50.0"" N","114°05' 19.1"" W",36.63055,-114.08863,GPS,NAD83,6706,FT,BLM,Arctostaphylos pungens:Garrya flavescens:Mahonia fremontii:Artemisia tridentata:Quercus turbinella:Cercocarpus ledifolius:Achnatherum speciosum:Eriodictyon angustifolium:Bromus tectorum,None,Mountain Shoulder,21,S,Interior Chaparral Shrubland,"OHV recreation, old mining/ranching in area","Crossbedded quartzite, siltstone, phyllite, mica, gneiss, schist",Sand,146,1000,15,P,"leaves and fruit glandular hairy; fruit a deeper red/orange, leaves a lighter green, and taller in stature than A. pungens.",,Erin Riggs:From pressed specimen on another date:,"4:29 OCT 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130û",,,,,2,,WEB,4,"7.5 YR 4/6, dry; 7.5 YR 3/3, wet",44180,ARCTOSTAPHYLOS,pringlei,2020,
'SOS-NV052-950,ATCA2-SOS-NV052-950-CLARK-20,0.374,92688,0.4893,ATCA2,fourwing saltbush,Atriplex,canescens,,,,,Atriplex canescens,CHENOPODIACEAE,ATCA2,11/16/2020,NV052-950,950,NV052,,"Depies, M.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,"Sandy Valley, NV",Eastern Mesquite Valley,"From the intersection of Sandy Valley Rd. and Cherokee St. in Sandy Valley, NV, head south on Cherokee St for 2.6 mi. Head east on Turquoise Ave. and follow for 3.5 mi, turning west at the historic cattle enclosure. Population is in the dry lake bed around mesquite outcrops, collected on NV BLM land.","35°43' 57.1"" N","115°32' 59.4"" W",35.73252,-115.54983,GPS,NAD83,2496,FT,BLM,Prosopis glandulosa var. torreyana:Atriplex lentiformis:Atriplex confertifolia:Larrea tridentata:Sporobolus airoides:Schismus sp.:Brassica sp.,None,Playa,0.5,SW,Saltbush Shrubland,old grazing site,"Playa, lake bed, and flood plain deposits","Sand, Other : Silty Clay",104,3000,40,P,Fruit bracts 4-winged,,Erin Riggs:From pressed specimen on another date:,"3:16 JUL 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,2.5,"10 YR 4/4, dry; 10 YR 3/3, wet",44180,ATRIPLEX,canescens,2020,
'SOS-NV052-951,ATLE-SOS-NV052-951-CLARK-20,0.0108,1131736,0.04,ATLE,big saltbush,Atriplex,lentiformus,,,,,Atriplex lentiformis,CHENOPODIACEAE,ATLE,11/16/2020,NV052-951,951,NV052,,"Depies, M.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,"Sandy Valley, NV",Eastern Mesquite Valley,"From the intersection of Sandy Valley Rd. and Cherokee St. in Sandy Valley, NV, head south on Cherokee St for 2.6 mi to the end of the road. Population runs to the west in the dry lake bed, and was collected on NV BLM land.","35°45' 48.1"" N","115°35' 13.0"" W",35.76336,-115.58694,GPS,NAD83,2582,FT,BLM,Atriplex canescens:Suaeda nigra:Schismus sp.:Atriplex confertifolia:Prosopis glandulosa,none,Playa,0.5,SW,Saltbush Shrubland,N/A,"Playa, Lake bed, and flood plain deposits",Other : silty clay,130,500,10,P,"Seed bract margins entire; plants mostly dioecious, rarely monoecious",,Erin Riggs:From pressed specimen on another date:,"3:29 SEP 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,3.5,"10 YR 4/4, dry; 10 YR 3/3, wet",44180,ATRIPLEX,lentiformis,2020,
'SOS-NV052-952,ATLE-SOS-NV052-952-NYE-20,0.0123,976744,0.0464,ATLE,big saltbush,Atriplex,lentiformus,,,,,Atriplex lentiformis,CHENOPODIACEAE,ATLE,11/17/2020,NV052-952,952,NV052,,"Depies, M.",US,14E,Mojave Basin and Range (Omernik),Nevada,Nye,Stewart Valley,,"From Pahrump, NV, head SW on NV-372 W for 7.3 mi. Turn right/nw on Stewart Valley Rd/Ash Meadows Rd, follow for 7 miles. Head left(west) on dirt road leading to dry lake bed. Population is east of the lake bed, and west of the mesquite woodland.","36°15' 06.1"" N","116°10' 10.8"" W",36.25169,-116.16966,GPS,NAD83,2339,FT,BLM,Prosopis glandulosa var. torreyana:Atriplex confertifolia:Suaeda nigra:Brassica sp.:Schismus sp.,none,Playa,0,SW,Saltbush shrubland,n/a,"Playa, lake bed, and flood plain deposits",Other : Silty Clay,386,2000,40,P,"mostly dioecious, occasionally monoecious",,Erin Riggs:From pressed specimen on another date:,"3:25 AUG 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,,,2,,WEB,3.5,"10 YR 3/3, dry; 10 YR 3/3, wet",44180,ATRIPLEX,lentiformis,2020,
'SOS-NV052-953,ATCO-SOS-NV052-953-NYE-20,0.6158,102300,0.4433,ATCO,shadscale saltbush,Atriplex,confertifolia,,,,,Atriplex confertifolia,CHENOPODIACEAE,ATCO,11/19/2020,NV052-953,953,NV052,,"Depies, M.",US,14E,Mojave Basin and Range (Omernik),Nevada,Nye,Amargosa Mesquite,,"From Crystal, NV, head west on Crystal Rd for 2.3 miles, continuing straight onto Ranch rd for 2.5 miles, and then Devil's Hole Rd for 0.1 mi. The population is in/around mesquite woodland on both sides of the road.","36°29' 14.64"" N","116°12' 19.65"" W",36.4874,-116.20545,GPS,NAD83,2339,FT,BLM,Prosopis glandulosa var. torreyana:Suaeda nigra:Isocoma acradenia:Atriplex lentiformis:Atriplex parryi:Lepidium fremontii,none,"Playa, alkali flat",0,E,Mesquite woodland/saltbush scrub,N/a,"Alluvium, Playa, lakebed, and floodplain deposits",Other : Silty Clay,,7500,100,P,"Branch tips spiny; fruit bracts highly variable but generally >5mm, not fused",,Erin Riggs:From pressed specimen on another date:,"3:28 JUL 2020:National Herbarium at the Smithsonian ûûRegional Herbarium:ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium:ûSouthern Nevada District Officeû4701 North Torrey PinesûLas Vegas, NV 89130",,,44160,,2,,WEB,2,"10 YR 7/3, dry; 10 YR 3/4, wet",44180,ATRIPLEX,confertifolia,2020,
