Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Achillea millefolium,NA,NA,Wild material,NA,Average height of voucher specimens collected as 32cm. Stem hirsute. Inforesence is an umbel with each indivdual flower having 5 white/cream petals. Found growing near a wet meadow.,8/27/2020,"United States, Wyoming, Lincoln","United States, Idaho",262,Wild Habitat,Grazed,Pascopyrum smithii:Artemisia tridentata ssp. tridentata:Symphyotrichum sp.:Poa secunda,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Junction of WY089 and US30 follow US30 East toward Kemmerer for 4.9 miles, at turn off there is a large fence, go under the under pass heading north. Stay on this road for 1.5 miles, at fork bear W for 1.25 miles.",1984.8576,41.84361,-110.90468,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,0,0,Undefined,NA,Unspecified,Clay,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-185,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:03 AUG 2020:Denver Botanic Garden, Smithsonian Institute, Kemmerer Field Office",NA,"Boies, A., Grelecki, A.::03 AUG 2020",NA
NA,W6,NA,W6,NA,NA,SD,Achillea millefolium,NA,NA,Wild material,NA,"In fruit. When plant is in flower, it is made up of an umbelled cluster of 5 petaled white to cream flowers. Leaves are mostly basal, though few smaller ones grow along the upper stem.",9/9/2020,"United States, Wyoming, Lincoln","United States, Idaho",448,Wild Habitat,Grazed,Artemisia tridentata ssp. tridentata:Chrysothamnus viscidiflorus:Linum lewisii:Ipomopsis aggregata,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Alt30/189 junction in Kemmerer, take 189 N/NE for 11.9 miles. Turn north onto gravel road, follow for about .4 miles.",2194.8648000000003,41.90413,-110.41144,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A","Bureau of Land Management, SOS project",NA,WY090,NA,NA,0,0,Undefined,NA,Unspecified,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-186,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Voucher will be taken in 2021,NA,"Boies, A., Grelecki, A.:In Field:21 JUL 2020",NA
NA,W6,NA,W6,NA,NA,SD,Phacelia hastata,NA,NA,Wild material,NA,"In fruit on E slopes. Leaves are deeply veined with hairs, giving a silver appearance. When in flower they are typically light purple, bell shaped and grow in a kind of spiral. Stamens are easy to see.",9/10/2020,"United States, Wyoming, Lincoln","United States, Idaho",120,Wild Habitat,Grazed,Eriogonum umbellatum:Purshia tridentata:Artemisia tridentata ssp. vaseyana:Ipomopsis aggregata,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Alt30/189 Junction in Kemmerer, take 189 N 5 miles, turning NW on County Road 306 (CR 306). Follow CR306 for 9.3 miles. Bear left at fork and follow for 2.9 miles. At fork, bear West (left) for .4 miles.",2294.5344,42.00597,-110.55083,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A","Bureau of Land Management, SOS project",NA,WY090,NA,NA,31,31,East,E,Unspecified,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-187,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Voucher will be taken in 2021,NA,"Boies, A., Grelecki, A.:In Field:20 AUG 2020",NA
NA,W6,NA,W6,NA,NA,SD,Penstemon procerus,NA,NA,Wild material,NA,"In fruit. Growing most abundantly on E, NE slopes. When in flower the color is blue/purple with white inner throat. Flowers grow in clusters along upper part of the stem.",9/10/2020,"United States, Wyoming, Lincoln","United States, Idaho",207,Wild Habitat,Grazed:Trampled,Eriogonum umbellatum:Achillea millefolium:Artemisia tridentata ssp. vaseyana:Lupinus argenteus:Hordeum brachyantherum:Symphyotrichum lanceolatum,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Alt30/189 Junction in Kemmerer, take 189 N 5 miles, turning NW on County Road 306 (CR 306). Follow CR306 for 9.3 miles. Bear left at fork for .3 miles. Collection took place on both sides of road, but most abundant on E side on hill sides.",2261.0064,41.98833,-110.52561,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A","Bureau of Land Management, SOS project",NA,WY090,NA,NA,20,20,Northeast,NE,Unspecified,"Clay, Silt",Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-188,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021,NA,"Boies, A., Grelecki, A.:In Field:09 JUL 2020",NA
NA,W6,NA,W6,NA,NA,SD,Achillea millefolium,NA,NA,Wild material,NA,"In fruit. Leaves mostly basal, though some smaller ones are on upper parts of stem. Flowers are in an umbel cluster with 5 petals each, white/cream in color.",9/15/2020,"United States, Wyoming, Lincoln","United States, Idaho",461,Wild Habitat,Grazed,Eriogonum umbellatum:Artemisia tridentata ssp. vaseyana:Linum lewisii:Penstemon procerus,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Alt30/189 Junction in Kemmerer, take 189 N 5 miles, turning NW on County Road 306 (CR 306). Follow CR306 for 9.3 miles. Bear left at fork for .25 miles, turn W onto two-track for .15 miles or until it ends. Collection site is .15 miles to the N.",2268.3216,41.99061,-110.52633,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A","Bureau of Land Management, SOS project",NA,WY090,NA,NA,15,15,Northeast,NE,Unspecified,"Clay, Silt",Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-189,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Specimens will be collected in 2021,NA,"Boies, A., Grelecki, A.:In Field:09 JUL 2020",NA
NA,W6,NA,W6,NA,NA,SD,Achillea millefolium,NA,NA,Wild material,NA,"In fruit. Leaves mostly basal, though some smaller ones are on upper parts of stem. Flowers are in an umbel cluster with 5 petals each, white/cream in color.",9/17/2020,"United States, Wyoming, Lincoln","United States, Idaho",629,Wild Habitat,Grazed,Artemisia tridentata ssp. vaseyana:Symphyotrichum ascendens:Purshia tridentata:Poa secunda:Eriogonum umbellatum:Lupinus sp.,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: Follow HWY 232 N from Cokeville for 12.25 miles. Turn E/NE onto a gravel road and follow for .74 miles. There is a dirt two track that cross a stream, this road goes E. Follow for .12 miles until you have crossed onto BLM.",2058.924,42.23933,-110.85616,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A","Bureau of Land Management, SOS project",NA,WY090,NA,NA,15,15,Undefined,"E, SE",Unspecified,Silt,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-190,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be collected in 2021.,NA,"Boies, A., Grelecki, A.:In Field:17 SEP 2020",NA
NA,W6,NA,W6,NA,NA,SD,Symphyotrichum ascendens,NA,NA,Wild material,NA,"Mostly in fruit, some still flowering. Hairs present on stem and leaf margins. Spinulous tip on leaves and involucre bracts. Involucre bracts obtuse. Ray flowers light lavender.",9/17/2020,"United States, Wyoming, Lincoln","United States, Idaho",532,Wild Habitat,Grazed,Achillea millefolium:Artemisia tridentata ssp. vaseyana:Purshia tridentata:Poa secunda:Eriogonum umbellatum:Lupinus sp.,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: Follow HWY 232 N from Cokeville for 12.25 miles. Turn E/NE onto a gravel road and follow for .74 miles. There is a dirt two track that cross a stream, this road goes E. Follow for .12 miles until you have crossed onto BLM.",2058.924,42.23936,-110.85605,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A","Bureau of Land Management, SOS project",NA,WY090,NA,NA,NA,NA,Undefined,"E, SE",Loam,Silt,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-191,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021,NA,"Boies, A., Grelecki, A.:In Field:17 SEP 2020",NA
NA,W6,NA,W6,NA,NA,SD,Symphyotrichum ascendens,NA,NA,Wild material,NA,"Mostly in fruit, some still flowering. Hairs present on stem and leaf margins. Spinulous tip on leaves and involucre bracts. Involucre bracts obtuse. Ray flowers light lavender.",9/21/2020,"United States, Wyoming, Lincoln","United States, Idaho",1223,Wild Habitat,Grazed:Trampled,Artemisia tridentata ssp. tridentata:Achillea millefolium:Chrysothamnus viscidiflorus:Poa secunda,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Junction of WY089 and US30 follow US30 East toward Kemmerer for 4.9 miles, at turn off there is a large fence, go under the under pass heading north. Stay on this road for 1.5 miles, at fork bear W for 1.25 miles.",1982.7240000000002,41.84336,-110.90519,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,0,0,Undefined,NA,Sand,Clay,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-192,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021,NA,"Boies, A., Grelecki, A.:In Field:10 SEP 2020",NA
NA,W6,NA,W6,NA,NA,SD,Achillea millefolium,NA,NA,Wild material,NA,"In fruit. Leaves mostly basal, though some smaller ones are on upper parts of stem. Flowers are in an umbel cluster with 5 petals each, white/cream in color.",9/23/2020,"United States, Wyoming, Lincoln","United States, Idaho",796,Wild Habitat,Grazed,Chrysothamnus viscidiflorus:Koeleria macrantha:Koeleria macrantha:Amelanchier alnifolia:Castilleja sp.:Purshia tridentata,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Junction of WY089 and US30 follow US30 East toward Kemmerer for 4.9 miles, at turn off there is a large fence, go under the under pass heading north. Stay on this road for 1.5 miles, at fork bear W for 1.25 miles.",2234.184,41.86241,-110.88722,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,NA,5-Feb,Undefined,"SE, S",Loam,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-193,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021,NA,"Boies, A., Grelecki, A.:From pressed specimen on day of collection:22 SEP 2020",NA
NA,W6,NA,W6,NA,NA,SD,Symphyotrichum ascendens,NA,NA,Wild material,NA,In fruit and flower. Ray flowers are light purple. Phyllaries obtuse. Leaves longer than they are wide. Leaf and phyllary spinulose tipped.,9/24/2020,"United States, Wyoming, Lincoln","United States, Idaho",550,Wild Habitat,Grazed,Chrysothamnus viscidiflorus:Artemisia arbuscula:Eriogonum umbellatum:Poa secunda:Amelanchier sp.:Amelanchier sp.:Stenotus,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From the junction of HWY30 and Co Rd 300 travel E for 1.69 miles. Travel N/NW for 1.28 miles, at this junction bear N. Travel for 1.75 miles on this road to get to collection area.",2199.4368,41.85305,-110.80336,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,9,9,Northeast,NE,Loam,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-194,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021,NA,"Boies, A., Grelecki, A.:In Field:23 SEP 2020",NA
NA,W6,NA,W6,NA,NA,SD,Achillea millefolium,NA,NA,Wild material,NA,"In fruit at time of collection. When in flower, leaves are mostly basal with some on upper stem. Leaf is lacey. Infloresence is a cluster of 5 petaled white to cream colored flowers in an umbel.",10/1/2020,"United States, Wyoming, Lincoln","United States, Idaho",796,Wild Habitat,Grazed,Purshia tridentata:Symphyotrichum ascendens:Koeleria macrantha:Poa secunda:Artemisia cana:Artemisia arbuscula:Eriogonum umbellatum,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From the junction of HWY30 and Co Rd. 300, travel E on Co Rd 300 for 1.69 miles. Travel N/NW for 1.28 miles, at this junction bear N. Travel for 1.75-2 miles on this road to get to collection area.",2202.4848,41.85536,-110.80172,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,4,4,Northeast,NE,Loam,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-196,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021.,NA,"Boies, A., Grelecki, A.:In Field:23 SEP 2020",NA
NA,W6,NA,W6,NA,NA,SD,Achillea millefolium,NA,NA,Wild material,NA,"Mostly in fruit though a few in flower. Leaves typically basal, smaller ones can be further up the stem. Infloresence is an umbel cluster of white/cream colored flowers each with 5 petals.",10/2/2020,"United States, Wyoming, Lincoln","United States, Idaho",238,Wild Habitat,Grazed,Cirsium sp.:Artemisia tridentata ssp. vaseyana:Eriogonum umbellatum:Populus tremuloides:Bromus tectorum,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Cokeville, WY follow HWY 232 N/NE for 2.98 miles. Turn E onto Co. Rd 204 following the sign for Pine Creek Ski Resort. Follow for CR 204 for 4.33 miles. Collection area is around the vehicle pullout.",2093.3664,42.10844,-110.82561,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,0,0,Undefined,NA,Loam,Other : Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-197,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021,NA,"Boies, A., Grelecki, A.:In Field:02 OCT 2020",NA
NA,W6,NA,W6,NA,NA,SD,Penstemon procerus,NA,NA,Wild material,NA,In fruit. Growing on E slopes. When in flower the color is blue/purple with white inner throat. Flowers grow in clusters along upper part of the stem.,10/5/2020,"United States, Wyoming, Lincoln","United States, Idaho",203,Wild Habitat,Grazed,Eriogonum umbellatum:Artemisia tridentata ssp. vaseyana:Cirsium sp.:Populus tremuloides:Achillea millefolium,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Cokeville, WY follow HWY 232 N/NE for 2.98 miles. Turn E onto Co. Rd 204 following the sign for Pine Creek Ski Resort. Follow for CR 204 for 4.33 miles. Collection area is around the vehicle pullout.",2093.3664,42.10844,-110.82561,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,9,9,East,E,Loam,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-198,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be collected in 20201,NA,"Boies, A., Grelecki, A.:In Field:05 OCT 2020",NA
NA,W6,NA,W6,NA,NA,SD,Eriogonum umbellatum,NA,NA,Wild material,NA,Umbel inflorescence with cream and pink flowers. Leaves green and sometimes reddish. Mat forming.,10/5/2020,"United States, Wyoming, Lincoln","United States, Idaho",261,Wild Habitat,NA,Achillea millefolium:Mahonia repens:Purshia tridentata:Artemisia tridentata ssp. vaseyana:Penstemon procerus,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Cokeville, WY follow HWY 232 N/NE for 2.98 miles. Turn E onto Co. Rd 204 following the sign for Pine Creek Ski Resort. Follow for CR 204 for 4.33 miles. Collection area is around the vehicle pullout.",2098.8528,42.10844,-110.82561,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A","Bureau of Land Management, SOS project",NA,WY090,NA,NA,NA,25-May,East,E,Loam,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-199,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be collected in 2021.,NA,"Boies, A., Grelecki, A.:In Field:05 OCT 2020",NA
NA,W6,NA,W6,NA,NA,SD,Achnatherum hymenoides,NA,NA,Wild material,NA,"Bunchgrass, almost forming a circle with leaves appearing to grow from center. Panicle seed head. Leaf blades rolled. Sheath open, auricles absent, ligule membranous.",7/29/2020,"United States, Wyoming, Lincoln","United States, Idaho",171,Wild Habitat,NA,Artemisia arbuscula:Castilleja sp.:Linanthus pungens:Elymus elymoides ssp. elymoides:Nassella viridula,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: Traveling E on I-80 from the UT/WY border, take exit 66. Follow the exit to merge onto US HWY 30, heading N for 11 miles (from the exit). Turn E onto a gravel road and stay on this road (across the train tracks) for 2.88 miles. Turn E at the junction and follow for 2 miles. Turn S for .5 miles. Collection area is in area to the S of the oil pad on foot.",1976.0184000000002,41.63865,-110.11857,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,0,0,Undefined,NA,Loam,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-200,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021,NA,"Boies, A., Grelecki, A.:From pressed specimen on day of collection:07 JUL 2020",NA
NA,W6,NA,W6,NA,NA,SD,Achillea millefolium,NA,NA,Wild material,NA,"In fruit. When in flower leaves basal, some smaller leaves toward top of stem. Flowers are a clustered umbel. Individual flowers are 5 petaled, white/cream in color.",10/7/2020,"United States, Wyoming, Uinta","United States, Idaho",298,Wild Habitat,Grazed,Phacelia hastata:Eriogonum umbellatum:Artemisia cana:Artemisia tridentata ssp. vaseyana,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Evanston, WY traveling E on I-80 take exit 30, turn S onto Co. Rd 173 for 6.76 miles. At this junction turn S/SE onto Co. Rd. 204 for 7.75 miles. Turn S/SW onto Co. Rd 271 and follower for 15.13 miles. At this point there is a two-track dirt road to the E that leads to a camping area. It is in and around here that the collection was made.",2667.3048000000003,41.00191,-110.5895,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,NA,0-2,East,E,Loam,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-201,Collector identifier,NA,NA,Other or unclassified name,NA,NA,0::Vouchers will be taken in 2021,NA,"Boies, A., Grelecki, A.:In Field:07 OCT 2020",NA
NA,W6,NA,W6,NA,NA,SD,Eriogonum umbellatum,NA,NA,Wild material,NA,Umbel inflorescence with cream and pink flowers. Leaves green and sometimes reddish. Mat forming.,8/18/2020,"United States, Wyoming, Lincoln","United States, Idaho",251,Wild Habitat,Grazed,Antennaria sp.:Linanthus pungens:Poa secunda:Artemisia tridentata ssp. vaseyana,"Sub Unit Description :NA/ Geology Description : NA/ Locality Description: From Kemmerer travel North on Hwy 189 for 9.5 miles, turn South (right) onto the BLM road for around 0.4 miles",2236.0128,41.86218,-110.45403,WGS84,Lat/lon determined by GPS,"Boies, A., Grelecki, A.","Bureau of Land Management, SOS project",NA,WY090,NA,NA,9,9,Undefined,"N, NE",Loam,Sand,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY090-202,Collector identifier,NA,NA,Other or unclassified name,NA,NA,"3:18 JUN 2020:Denver Botanic Garden, Smithsonian Institute and Kemmerer Field Office",NA,"Boies, A., Grelecki, A.:In Field:18 JUN 2020",NA
