Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Sartwellia flaveriae,NA,NA,Wild material,NA,Yellow flowers,11-07-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",230,Wild Habitat,Grazed,Thymophylla pentachaeta:Hoffmannseggia glauca:Sporobolus airoides:Scleropogon brevifolius:Pleuraphis mutica:Gutierrezia sarothrae:Opuntia sp.:Chamaesyce sp.:Sphaeralcea sp.,Sub Unit Description  Carlsbad Resource Area  Geology Description   CP Hill  Locality Description  Leave from CFO and turn right onto E Greene St  for  0 8 miles then turn left onto S Canal St  and follow US 180 W for  26 miles then turn left onto Dillahunty Rd  Drive  2 miles down Dillahunty and turn onto unnamed train,1132.9416,32.0791,-104.40888,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,0,0,Northwest,NW,Unspecified,NA,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711071021,Collector identifier,NA,CFO201711071021,Other or unclassified name,NA,NA,11-07-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Sartwellia flaveriae,NA,NA,Wild material,NA,Yellow flowers,11-07-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",203,Wild Habitat,Grazed,Juniperus pinchotii:Nerisyrenia linearifolia:Bouteloua breviseta:Phacelia integrifolia:Yucca elata:Condalia ericoides:Dasyochloa pulchella:Senecio warnockii:Prosopis glandulosa,Sub Unit Description  Carlsbad Resource Area  Geology Description   Ben Slaughter Draw  West   Locality Description  Leave from CFO and turn right onto E Greene St  for  0 8 miles then turn left onto S Canal St  and follow US 180 W for  26 miles then turn left onto Dillahunty Rd  Drive  2 miles down Dillahunty and turn onto unnamed train ,1113.7392,32.06193,-104.37718,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,3,3,North,N,Silty clay loam,Other : Silty Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO200711071403,Collector identifier,NA,CFO200711071403,Other or unclassified name,NA,NA,11-07-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Sartwellia flaveriae,NA,NA,Wild material,NA,Yellow flowers,11-10-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",527,Wild Habitat,Grazed,Tiquilia hispidissima:Sporobolus nealleyi:Opuntia polyacantha:Cylindropuntia leptocaulis:Nerisyrenia linearifolia:Larrea tridentata:Mentzelia humilis:Bouteloua breviseta,Sub Unit Description  Carlsbad Resource Area  Geology Description   Salt Lake off Old Hwy 128  Locality Description  From CFO  turn left onto Highway 62 and continue for  1 5 miles then turn right onto Refinery Rd  for 12 5 miles  Turn left onto NM 31 for 2 4 miles then turn right onto NM 128 E for 4 5 miles  Turn right onto Rawhide rd for 0 6 miles then turn onto unnamed road ,910.4376000000001,32.33693,-103.93136,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,0,0,South,S,Silty loam,Other : Silty Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711101235,Collector identifier,NA,CFO201711101235,Other or unclassified name,NA,NA,11-10-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Mentzelia humilis,NA,NA,Wild material,NA,Retrorsely barbed hairs give the leaves a rough texture  Flowers white or cream colored with symmetrical petals and capsules urn shaped and brittle when ripe,11-10-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",303,Wild Habitat,Grazed,Tiquilia hispidissima:Sporobolus nealleyi:Opuntia polyacantha:Cylindropuntia leptocaulis:Nerisyrenia linearifolia:Larrea tridentata:Bouteloua breviseta,Sub Unit Description  Carlsbad Resource Area  Geology Description   Salt Lake off Old Hwy 128  Locality Description  From CFO  turn left onto Highway 62 and continue for  1 5 miles then turn right onto Refinery Rd  for 12 5 miles  Turn left onto NM 31 for 2 4 miles then turn right onto NM 128 E for 4 5 miles  Turn right onto Rawhide rd for 0 6 miles then turn onto unnamed road ,915.6192000000001,32.33703,-103.93171,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Uncertain,NA,Silty loam,Other : Silty Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711101340,Collector identifier,NA,CFO201711101340,Other or unclassified name,NA,NA,11-10-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Machaeranthera pinnatifida,NA,NA,Wild material,NA,Yellow flowers,11-10-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",205,Wild Habitat,Grazed,Larrea tridentata:Cylindropuntia leptocaulis:Sartwellia flaveriae:Opuntia polyacantha:Mentzelia humilis:Bouteloua breviseta:Yucca elata:Ephedra torreyana:Sporobolus nealleyi:Senecio warnockii:Centaurium maryannum,Sub Unit Description  Carlsbad Resource Area  Geology Description   Salt Lake off old Hwy 128  Locality Description  From CFO  turn left onto Highway 62 and continue for  1 5 miles then turn right onto Refinery Rd  for 12 5 miles  Turn left onto NM 31 for 2 4 miles then turn right onto NM 128 E for 4 5 miles  Turn right onto Rawhide rd for 0 6 miles then turn onto unnamed road ,909.5232000000001,32.33655,-103.93738,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,3,3,West,W,Silty clay,Other : Silty Clay,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711101535,Collector identifier,NA,CFO201711101535,Other or unclassified name,NA,NA,11-10-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Panicle 2 4 cm with 1 3 branches and 30 45 spikelets with the branch terminating in a reduced spikelet  Panicles curl when dry and lower stems have a chalky white residue ,11-11-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",303,Wild Habitat,Grazed,Mentzelia humilis:Juniperus pinchotii:Yucca elata:Tiquilia hispidissima:Polygala alba:Calylophus hartwegii:Senecio warnockii:Condalia ericoides:Nama carnosum:Larrea tridentata:Dicranocarpus parviflorus,Sub Unit Description  Carlsbad Resource Area  Geology Description   Hay Hollow  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for 27 3 miles and turn left onto unnamed road  Continue  2 miles before turning left and continuing for  1 5 miles ,1150,32.03092,-104.42046,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Northeast,NE,Silty loam,Other : Silty Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711111330,Collector identifier,NA,CFO201711111330,Other or unclassified name,NA,NA,11-11-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Panicle 2 4 cm with 1 3 branches and 30 45 spikelets with the branch terminating in a reduced spikelet  Panicles curl when dry and lower stems have a chalky white residue ,11-11-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",345,Wild Habitat,Grazed,Juniperus pinchotii:Yucca elata:Tiquilia hispidissima:Senecio warnockii:Larrea tridentata,Sub Unit Description  Carlsbad Resource Area  Geology Description   Hay Hollow  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for 27 3 miles and turn left onto unnamed road  Continue  2 miles before turning left and continuing for  5 5 miles ,1091,32.03278,-104.35091,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Uncertain,NA,Silty loam,Other : Silty Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711111540,Collector identifier,NA,CFO201711111540,Other or unclassified name,NA,NA,11-11-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Panicle 2 4 cm with 1 3 branches and 30 45 spikelets with the branch terminating in a reduced spikelet  Panicles curl when dry and lower stems have a chalky white residue ,11-13-2017,"United States, New Mexico","United States, Idaho, Ada",313,Wild Habitat,Grazed,Mentzelia humilis:Juniperus pinchotii:Yucca elata:Tiquilia hispidissima:Nama carnosum:Polygala alba:Senecio warnockii:Condalia ericoides:Larrea tridentata:Larrea tridentata:Dicranocarpus parviflorus,Sub Unit Description  Carlsbad Resource Area  Geology Description   Hay Hollow  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for 27 3 miles and turn left onto unnamed road  Continue for  3 5 miles,1155.4968000000001,32.01379,-104.42583,WGS84,Lat/lon determined by GPS,"C. Black, J. Adams, K. Sandbom","Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Uncertain,NA,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711131030,Collector identifier,NA,CFO201711131030,Other or unclassified name,NA,NA,NA,,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Sartwellia flaveriae,NA,NA,Wild material,NA,Yellow flowers,11-13-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",100,Wild Habitat,Grazed,Mentzelia humilis:Juniperus pinchotii:Yucca elata:Tiquilia hispidissima:Nama carnosum:Polygala alba:Senecio warnockii:Condalia ericoides:Larrea tridentata:Dicranocarpus parviflorus,Sub Unit Description  Carlsbad Resource Area  Geology Description   Yeso Hills  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for 27 3 miles and turn left onto unnamed road  Continue for  3 5 miles then slight right and turn right after   0 5 miles and continue down the road for  1 mile  Site left of road  0 15 miles ,1172.2608,32.00786,-104.43622,WGS84,Lat/lon determined by GPS,"C. Black, J. Adams, K. Sandbom","Bureau of Land Management, SOS project",NA,NM080,NA,NA,5,5,Uncertain,NA,Silty loam,Other : Silty Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711131344,Collector identifier,NA,CFO201711131344,Other or unclassified name,NA,NA,11-13-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Mentzelia humilis,NA,NA,Wild material,NA,Retrorsely barbed hairs give the leaves a rough texture  Flowers white or cream colored with symmetrical petals and capsules urn shaped and brittle when ripe,11-13-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",221,Wild Habitat,Grazed,Bouteloua breviseta:Sartwellia flaveriae:Rhus microphylla:Juniperus pinchotii:Thelesperma megapotamicum:Astragalus gypsodes:Polygala alba:Tiquilia hispidissima:Yucca elata:Psilostrophe tagetina,Sub Unit Description  Carlsbad Resource Area  Geology Description   Yeso Hills  Locality Description  West of unnamed vehicle trail  North of range vehicle train  south of COG HAY rd ,1163.7264,32.01308,-104.43288,WGS84,Lat/lon determined by GPS,"J. Adams, K. Sandbom","Bureau of Land Management, SOS project",NA,NM080,NA,NA,5,5,Northwest,NW,Silty loam,Other : Silty Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711131530,Collector identifier,NA,CFO201711131530,Other or unclassified name,NA,NA,NA,,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Cylindropuntia imbricata,NA,NA,Wild material,NA,Dark pink to red magenta  numerous petaled flower  fleshy yellow spineless fruits  stem branches like woody shrubs,11-15-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",50,Wild Habitat,Grazed,Larrea tridentata:Juniperus monosperma:Muhlenbergia porteri,Sub Unit Description  Carlsbad Resource Area  Geology Description   Yeso Hills  Locality Description  North of unnamed vehicle trail and South of COG HAY Road ,1154.2776000000001,32.0083,-104.42691,WGS84,Lat/lon determined by GPS,"J. Adams, K. Sandbom","Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,South,S,Loam,Other : Silt Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711141120,Collector identifier,NA,CFO201711141120,Other or unclassified name,NA,NA,11-14-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"Katie Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Panicle 2 4 cm with 1 3 branches and 30 45 spikelets with the branch terminating in a reduced spikelet  Panicles curl when dry and lower stems have a chalky white residue ,11-14-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",355,Wild Habitat,Grazed,Tiquilia hispidissima:Rhus microphylla:Condalia ericoides:Nama carnosum:Yucca elata:Larrea tridentata:Juniperus monosperma:Phacelia integrifolia:Psilostrophe tagetina:Thelesperma megapotamicum:Juniperus pinchotii,Sub Unit Description  Carlsbad Resource Area  Geology Description   Yeso Hills  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for 27 3 miles then turn left onto unnamed road and turn right after 0 7 miles  Continue for 1 mile then sight right and continue for 1 mile  Site 0 5 miles south,1175.9184,32.01139,-104.47439,WGS84,Lat/lon determined by GPS,"J. Adams, K. Sandbom","Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,Northwest,NW,Clay loam,Other : Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711141230,Collector identifier,NA,CFO201711141230,Other or unclassified name,NA,NA,11-14-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Cylindropuntia leptocaulis,NA,NA,Wild material,NA,Thin round stems with 0 1 spine per areole  fruits small and fleshy ranging from red to yellow and often covered in tufts of yellowish red glochids,11-15-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",250,Wild Habitat,Grazed,Sartwellia flaveriae:Bouteloua breviseta:Larrea tridentata,Sub Unit Description  Carlsbad Resource Area  Geology Description   Salt Lake off of Old Hwy 128  Locality Description  From CFO  turn left onto Highway 62 and continue for  1 5 miles then turn right onto Refinery Rd  for 12 5 miles  Turn left onto NM 31 for 2 4 miles then turn right onto NM 128 E for 4 5 miles  Turn right onto Rawhide rd for 0 6 miles then turn onto unnamed road and drive for  0 4 miles ,915.3144000000001,32.33712,-103.93642,WGS84,Lat/lon determined by GPS,"C. Black, J. Adams","Bureau of Land Management, SOS project",NA,NM080,NA,NA,0,0,Southwest,SW,Sandy clay loam,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711151050,Collector identifier,NA,CFO201711151050,Other or unclassified name,NA,NA,11-15-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"Katie Sandbom, BLM",From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Panicle 2 4 cm with 1 3 branches and 30 45 spikelets with the branch terminating in a reduced spikelet  Panicles curl when dry and lower stems have a chalky white residue ,11-18-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",300,Wild Habitat,Grazed,Dasyochloa pulchella:Phacelia integrifolia:Phacelia integrifolia:Yucca elata:Koeberlinia spinosa:Condalia ericoides:Sporobolus nealleyi:Thymophylla pentachaeta:Setaria leucopila:Aristida purpurea:Dicranocarpus parviflorus:Dicranocarpus parviflorus:Helianthus sp.,Sub Unit Description  Carlsbad Resource Area  Geology Description   Cottonwood Draw  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for  15 miles then turn left onto Means road  Continue onto Whites City Rd after  7 5 miles  Site 0 3 miles down Whites City Rd,1060,32.10585,-104.32656,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Southeast,SE,Silty clay,Other : Silty Clay,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711181055,Collector identifier,NA,CFO201711181055,Other or unclassified name,NA,NA,11-18-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Sartwellia flaveriae,NA,NA,Wild material,NA,Yellow flowers,11-18-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",227,Wild Habitat,Grazed,Nerisyrenia linearifolia:Sartwellia flaveriae:Cylindropuntia leptocaulis:Yucca elata:Prosopis glandulosa:Pleuraphis mutica:Nerisyrenia camporum:Tiquilia hispidissima:Scleropogon brevifolius:Sphaeralcea coccinea,Sub Unit Description  Carlsbad Resource Area  Geology Description   Cottonwood Draw  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for  15 miles then turn left onto Means road  Continue onto Whites City Rd after  7 5 miles  Slight right after 0 8 miles and continue for 1 mile ,1055,32.08957,-104.33869,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Southwest,SW,Sandy clay loam,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711181245,Collector identifier,NA,CFO201711181245,Other or unclassified name,NA,NA,11-18-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Panicle 2 4 cm with 1 3 branches and 30 45 spikelets with the branch terminating in a reduced spikelet  Panicles curl when dry and lower stems have a chalky white residue ,11-18-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",310,Wild Habitat,Grazed,Sporobolus cryptandrus:Sporobolus nealleyi:Sartwellia flaveriae:Nerisyrenia linearifolia:Yucca elata:Cylindropuntia leptocaulis:Psilostrophe tagetina:Tiquilia hispidissima:Aristida purpurea:Larrea tridentata:Koeberlinia spinosa:Mentzelia humilis:Opuntia sp.,Sub Unit Description  Carlsbad Resource Area  Geology Description   Jumping Springs  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for  15 miles then turn left onto Means road  Continue onto Whites City Rd after  7 5 miles  Continue down Whites City Rd for  4 miles ,1045,32.07212,-104.28789,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,Uncertain,NA,Sandy clay loam,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711181350,Collector identifier,NA,CFO201711181350,Other or unclassified name,NA,NA,11-18-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Panicle 2 4 cm with 1 3 branches and 30 45 spikelets with the branch terminating in a reduced spikelet  Panicles curl when dry and lower stems have a chalky white residue ,11-18-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",300,Wild Habitat,Grazed,Senecio warnockii:Koeberlinia spinosa:Prosopis glandulosa:Muhlenbergia porteri:Sporobolus nealleyi:Tiquilia hispidissima:Cylindropuntia leptocaulis:Yucca elata:Aristida purpurea:Scleropogon brevifolius:Nerisyrenia linearifolia:Sartwellia flaveriae:Larrea tridentata,Sub Unit Description  Carlsbad Resource Area  Geology Description   Cottonwood Hills  Locality Description  From CFO head south on E Greene St then turn left onto Canal St  Continue onto US 180 W US 62 W for  15 miles then turn left onto Means road  Continue onto Whites City Rd after  7 5 miles  Stay on Whites City Rd for  6 5 miles before turning left onto Old Cavern Hwy and continue down for 1 3 miles ,1008,32.08516,-104.24965,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,Uncertain,NA,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711181510,Collector identifier,NA,CFO201711181510,Other or unclassified name,NA,NA,11-18-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
