Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,Land Owner,Land Owner Original Value,Land Owner Evaluation Required,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Petalonyx nitidus,NA,NA,Wild material,NA,NA,02-09-2020,"United States, Nevada, Clark","United States, Idaho, Ada",189,Wild Habitat,Urban development,Hymenoclea salsola:Xylorhiza tortifolia:Dasyochloa pulchella:Larrea tridentata:Amsinckia tessellata:Yucca schidigera:Yucca brevifolia:Porophyllum gracile:Encelia farinosa:Cylindropuntia ramosissima:Baileya multiradiata:Sphaeralcea ambigua:Psorothamnus arborescens:Cylindropuntia ramosissima:Echinocereus engelmannii:Baileya multiradiata:Salazaria mexicana,Sub Unit Description  E La Madre Mountains Wilderness Area  Geology Description   West Tropical Parkway  Las Vegas  NV  Locality Description  From CC 215 S take exit 33 for Ann Rd  Then turn W onto W Ann Rd  Continue for  1 miles  then turn N onto N Shaumber Rd  Continue for  6 miles then turn W onto W Tropical Way  Continue for  9 miles where you will find the population on both sides of the road following washes ,940.9176,36.26818,-115.34672,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,5,5,Uncertain,"E, SE",Sandy loam,Other : Sandy Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-45,Collector identifier,NA,140L0619F0318-45,Other or unclassified name,NA,NA,09-02-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Anemopsis californica,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",90,Wild Habitat,NA,Populus fremontii:Baccharis sergiloides:Fraxinus velutina,Sub Unit Description  Red Rock Canyon National Conservation Area  Geology Description   Wheeler Camp Spring  Locality Description  From the Intersection of N Durango Dr  and Cheyenne Ave in Las Vegas  NV  turn West onto W  Cheyenne Ave  After 2 8 miles turn South West onto CR 215 South and drive 4 miles to take exit 26 for Charleston Blvd  Turn West onto W  Charleston Blvd   Blue Diamond Rd  toward Red Rock Canyon National Conservation Area  Drive 11 7 miles then park on the South West side of the road  Walk 0 4 miles SE to arrive at the population,1044.00096,36.0532,-115.41735,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,3,3,Uncertain,"N, NE",Sandy loam,Other : Sandy Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-47,Collector identifier,NA,140L0619F0318-47,Other or unclassified name,NA,NA,09-22-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Anemopsis californica,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",267,Wild Habitat,NA,Juncus balticus:Pinus monophylla:Eriogonum microthecum:Juniperus osteosperma:Opuntia phaeacantha:Castilleja linariifolia:Mahonia fremontii:Agave utahensis:Artemisia tridentata:Cirsium mohavense,Sub Unit Description  Red Rock Canyon National Conservation Area  Geology Description   Rainbow Spring  Locality Description  From the intersection of NV 160 and Lovell Canyon Road head North on Lovell Canyon Road for  94 miles  Turn east onto Bootleg Spring Rd  and drive for 2 96 miles to reach the population ,1700.784,36.05218,-115.51,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,10,10,Southwest,SW,Sandy loam,Other : Sandy Loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-48,Collector identifier,NA,140L0619F0318-48,Other or unclassified name,NA,NA,09-29-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Oxystylis lutea,NA,NA,Wild material,NA,NA,01-10-2020,"United States, Nevada, Nye","United States, Idaho, Ada",200,Wild Habitat,NA,Atriplex parryi:Euphorbia sp.:Atriplex hymenelytra:Psathyrotes ramosissima:Cleomella obtusifolia:Suaeda nigra:Cuscuta sp.,Sub Unit Description  Ash Meadows Area of Critical Environmental Concern  Geology Description   Ash Meadows Rd  by the CA NV Stateline  Locality Description  From the junction of CA 127 and State Line Road in California go E on State Line Road for 5 25 miles  After crossing into Nevada  you will find the population on both sides of the road ,643.00608,36.34268,-116.33368,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,1,1,Uncertain,"N, NE",Sandy clay,Sand : Sandy Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-49,Collector identifier,NA,140L0619F0318-49,Other or unclassified name,NA,NA,10-01-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Cleome sparsifolia,NA,NA,Wild material,NA,NA,05-10-2020,"United States, Nevada, Nye","United States, Idaho, Ada",150,Wild Habitat,NA,Larrea tridentata:Halogeton glomeratus:Petalonyx thurberi:Astragalus lentiginosus,Sub Unit Description  Big Dune Area of Critical Environmental Concern  Geology Description   SW dunes  Locality Description  From US 95 and Valley View Rd in the Amargosa Valley head S onto Valley View Rd  Continue for approximately 2 2 miles  then turn W onto unmarked dirt road  Continue for approximately 1 5 miles to find population  continuing along base of dune ,749.808,36.64143,-116.56939,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,Uncertain,"NE, S",Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-50,Collector identifier,NA,140L0619F0318-50,Other or unclassified name,NA,NA,10-05-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Isocoma acradenia,NA,NA,Wild material,NA,Stems erect  glabrous or scabrous  Leaves linear to obovate  entire or toothed  and glandular  Flowers yellow  Inflorescence in clusters of 4 5 flower heads ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",75,Wild Habitat,None,Larrea tridentata:Ambrosia dumosa:Sphaeralcea ambigua:Petalonyx thurberi:Croton californicus:Atriplex canescens:Hilaria rigida:Plantago ovata:Astragalus sp.,Sub Unit Description  Moapa Valley  Geology Description   Overton  Locality Description  From I 15 N  take Exit 93 for NV 169 toward Logandale Overton  Take a right onto NV 169 and take Moapa Valley Boulevard for 14 miles  then turn right in 0 2 miles and then a left in 0 9 miles  Population is on the right side of the road ,991.5144,36.5045,-114.44672,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,3,3,Northeast,NE,Loamy sand,Other : Loamy sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-68,Collector identifier,NA,140L0619F0309-68,Other or unclassified name,NA,NA,09-30-2020,Smithsonian,Utah Valley University Herbarium,NA,,
NA,W6,NA,W6,NA,NA,SD,Arctostaphylos pungens,NA,NA,Wild material,NA,leaves and fruits smooth  Fruit a lighter red orange color and shorter in stature than A  pringlei  Mat forming in open areas ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",143,Wild Habitat,none,Arctostaphylos pringlei:Eriodictyon angustifolium:Garrya flavescens:Mahonia fremontii:Artemisia tridentata:Quercus turbinella:Cercocarpus ledifolius:Achnatherum speciosum:Bromus tectorum,Sub Unit Description  Gold Butte National Monument  Geology Description   Cabin Canyon  Locality Description  From Riverside Rd in Mesquite  NV  head SE on lime kiln canyon rd for 3 miles  turning south past the cattleguard  continue for 7 5 miles into Cabin Canyon  staying NW of the wash drainage  Follow to Hen Springs Rd and continue for 2 miles to the intersection  turning left  south  past the cattleguard  Continue for 1 mile ,2043.9888,36.63055,-114.08863,"NAD83",Lat/lon determined by GPS,"Depies, M. & Wallis, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,21,21,South,S,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,10-29-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Arctostaphylos pringlei,NA,NA,Wild material,NA,leaves and fruit glandular hairy  fruit a deeper red orange  leaves a lighter green  and taller in stature than A  pungens ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",146,Wild Habitat,None,Arctostaphylos pungens:Garrya flavescens:Mahonia fremontii:Artemisia tridentata:Quercus turbinella:Cercocarpus ledifolius:Achnatherum speciosum:Eriodictyon angustifolium:Bromus tectorum,Sub Unit Description  Gold Butte National Monument  Geology Description   Cabin Canyon  Locality Description  From Riverside Rd in Mesquite  NV  head SE on lime kiln canyon rd for 3 miles  turning south past the cattleguard  continue for 7 5 miles into Cabin Canyon  staying NW of the wash drainage  Follow to Hen Springs Rd and continue for 2 miles to the intersection  turning left  south  past the cattleguard  Continue for 1 mile ,2043.9888,36.63055,-114.08863,"NAD83",Lat/lon determined by GPS,"Depies, M. & Wallis, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,21,21,South,S,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,10-29-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Atriplex canescens,NA,NA,Wild material,NA,Fruit bracts 4 winged,NA,"United States, Nevada, Clark","United States, Idaho, Ada",104,Wild Habitat,None,Prosopis glandulosa var. torreyana:Atriplex lentiformis:Atriplex confertifolia:Larrea tridentata:Sporobolus airoides:Schismus sp.:Brassica sp.,Sub Unit Description  Sandy Valley  NV  Geology Description   Eastern Mesquite Valley  Locality Description  From the intersection of Sandy Valley Rd  and Cherokee St  in Sandy Valley  NV  head south on Cherokee St for 2 6 mi  Head east on Turquoise Ave  and follow for 3 5 mi  turning west at the historic cattle enclosure  Population is in the dry lake bed around mesquite outcrops  collected on NV BLM land ,760.7808,35.73252,-115.54983,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,0.5,0.5,Southwest,SW,Unspecified,"Sand, Other : Silty Clay",Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,07-16-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Atriplex lentiformis,NA,NA,Wild material,NA,Seed bract margins entire  plants mostly dioecious  rarely monoecious,NA,"United States, Nevada, Clark","United States, Idaho, Ada",130,Wild Habitat,none,Atriplex canescens:Suaeda nigra:Schismus sp.:Atriplex confertifolia:Prosopis glandulosa,Sub Unit Description  Sandy Valley  NV  Geology Description   Eastern Mesquite Valley  Locality Description  From the intersection of Sandy Valley Rd  and Cherokee St  in Sandy Valley  NV  head south on Cherokee St for 2 6 mi to the end of the road  Population runs to the west in the dry lake bed  and was collected on NV BLM land ,786.9936,35.76336,-115.58694,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,0.5,0.5,Southwest,SW,Unspecified,Other : silty clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,09-29-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Atriplex lentiformis,NA,NA,Wild material,NA,mostly dioecious  occasionally monoecious,NA,"United States, Nevada, Nye","United States, Idaho, Ada",386,Wild Habitat,none,Prosopis glandulosa var. torreyana:Atriplex confertifolia:Suaeda nigra:Brassica sp.:Schismus sp.,Sub Unit Description  Stewart Valley  Geology Description   NA  Locality Description  From Pahrump  NV  head SW on NV 372 W for 7 3 mi  Turn right nw on Stewart Valley Rd Ash Meadows Rd  follow for 7 miles  Head left west  on dirt road leading to dry lake bed  Population is east of the lake bed  and west of the mesquite woodland ,712.9272000000001,36.25169,-116.16966,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,0,0,Southwest,SW,Unspecified,Other : Silty Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,08-25-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Atriplex confertifolia,NA,NA,Wild material,NA,Branch tips spiny  fruit bracts highly variable but generally  5mm  not fused,NA,"United States, Nevada, Nye","United States, Idaho, Ada",NA,Wild Habitat,none,Prosopis glandulosa var. torreyana:Suaeda nigra:Isocoma acradenia:Atriplex lentiformis:Atriplex parryi:Lepidium fremontii,Sub Unit Description  Amargosa Mesquite  Geology Description   NA  Locality Description  From Crystal  NV  head west on Crystal Rd for 2 3 miles  continuing straight onto Ranch rd for 2 5 miles  and then Devil s Hole Rd for 0 1 mi  The population is in around mesquite woodland on both sides of the road ,712.9272000000001,36.4874,-116.20545,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,0,0,East,E,Unspecified,Other : Silty Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,07-28-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Atriplex polycarpa,NA,NA,Wild material,NA,small  yellow male flowers  dioecious,NA,"United States, Nevada, Clark","United States, Idaho, Ada",124,Wild Habitat,None,Prosopis glandulosa var. torreyana:Gutierrezia microcephala:Populus fremontii:Stanleya pinnata:Lepidium fremontii:Larrea tridentata:Atriplex confertifolia:Ambrosia dumosa:Larrea tridentata,Sub Unit Description  Cactus Springs  Geology Description   NA  Locality Description  From Las Vegas  NV  take HWY 95 N to Cactus Springs  NV  Population is south of the hwy in around mesquite outcrops  Near the Temple of Goddess Spirituality ,994.2576,36.57351,-115.72294,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,North,N,Clay loam,Other : Clay loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,09-03-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Gutierrezia microcephala,NA,NA,Wild material,NA,yellow flowers with 1 2 ray flowers,NA,"United States, Nevada, Clark","United States, Idaho, Ada",254,Wild Habitat,none,Atriplex polycarpa:Prosopis glandulosa var. torreyana:Lepidium fremontii:Stanleya pinnata:Atriplex confertifolia:Larrea tridentata:Populus fremontii,Sub Unit Description  Cactus Springs  NV  Geology Description   NA  Locality Description  From Las Vegas  NV  take HWY 95 N to Cactus Springs  NV  Population is south of the hwy in around mesquite outcrops  Near the Temple of Goddess Spirituality ,994.5624,36.5735,-115.72388,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,North,N,Clay loam,Other : clay loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,09-28-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Atriplex confertifolia,NA,NA,Wild material,NA,Branch tips spiny  fruit bracts free,NA,"United States, Nevada, Nye","United States, Idaho, Ada",350,Wild Habitat,none,Prosopis glandulosa var. torreyana:Atriplex lentiformis:Eriogonum sp.:Schismus sp.:Brassica sp.,Sub Unit Description  Stewart Valley  Geology Description   NA  Locality Description  From Pahrump  NV  head SW on NV 372 W for 7 3 mi  Turn right nw on Stewart Valley Rd Ash Meadows Rd  follow for 7 miles  Head left west  on dirt road leading to dry lake bed  Population is east of the lake bed  around mesquite woodland ,719.0232000000001,36.25786,-116.17358,"NAD83",Lat/lon determined by GPS,"Depies, M., Wallis, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,0,0,West,W,Unspecified,Other : Silty clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,08-12-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Atriplex canescens,NA,NA,Wild material,NA,4 winged fruit bracts,07-12-2020,"United States, Nevada, Clark","United States, Idaho, Ada",219,Wild Habitat,None,Larrea tridentata:Sphaeralcea ambigua:Eriogonum deflexum:Bromus rubens:Salsola tragus:Krascheninnikovia lanata,Sub Unit Description  Hidden Valley Arrow Canyon Range  Geology Description   Dry Lake  Locality Description  From the I 15 N  take exit 64 for US 93 N  Continue for 13 2 miles  then turn east onto a dirt road  Population is in the dry lake bed playa habitat ,776.3256,36.54619,-114.93272,"NAD83",Lat/lon determined by GPS,"Depies, M.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,0.5,0.5,West,W,Clay,Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,05-20-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Atriplex canescens,NA,NA,Wild material,NA,Dioecious  4 winged seed bracts,10-12-2020,"United States, Nevada, Nye","United States, Idaho, Ada",283,Wild Habitat,none,Achnatherum hymenoides:Rumex hymenosepalus:Thamnosma montana:Yucca brevifolia:Achnatherum speciosum:Gutierrezia sp.:Oenothera sp.,Sub Unit Description  Pahrump Mesquite  Geology Description   Gamebird Rd  Locality Description  From NV 160  head west on E Gamebird Rd for 5 3 miles  The population is south of E Gamebird Rd and collected from south east of the Mesquite bosque to the powerline ,765.6576,36.15569,-116.00725,"NAD83",Lat/lon determined by GPS,"Depies, M., Wallis, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,0,0,Uncertain,NA,Clay,Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,07-16-2020,National Herbarium at the Smithsonian ûûRegional Herbarium,"ûUtah Valley University Herbariumû800 West University ParkwayûOrem, UT 84058ûûLocal herbarium",NA,Erin Riggs,From pressed specimen on another date
